book	hymn	verse	dcs_chapter_id	match	coverage	dcs_sent_ids	dcs_text	samudra_ru
3	11	8	10483	content	1.0	634030,634031,634032	abhi tvā jarimāhita gām ukṣaṇam iva rajjvā / yas tvā mṛtyur abhyadhatta jāyamānaṃ supāśayā / taṃ te satyasya hastābhyām ud amuñcad bṛhaspatiḥ	Привязала тебя старость (к себе). Как (привязывают) корову, быка на веревку. Смерть, что привязала тебя Прочной петлей, когда ты рождался, — Ее для тебя отпустил Брихаспати Руками истины.
3	12	1	10484	content	0.778	634033_1,634033_2,634034_1	iha eva dhruvām ni minomi śālām / kṣeme tiṣṭhāti ghṛtam ukṣamāṇā / tām tvā śāle sarva vīrāḥ su vīrāḥ ariṣṭa vīrāḥ upa sam carema	Вот здесь я закладываю прочную хижину. Да стоит она в безопасности, кропя жиром! Да войдем мы в тебя такую, о хижина. Со всеми мужами, с прекрасными мужами, с невредимыми мужами!
3	12	2	10484	content	0.667	634035_1,634036_1	iha eva dhruvā prati tiṣṭha śāle aśvāvatī gomatī sūnṛtāvatī / ūrjasvatī ghṛtavatī payasvatī ud śrayasva mahate saubhagāya	Вот здесь стой прочно, о хижина. Богатая конями, богатая коровами, богатая радостями. Богатая питательной силой, богатая жиром, богатая молоком! Возвышайся на великое счастье!
3	12	3	10484	content	0.6	634037_1,634038_1	dharuṇī asi śāle bṛhat chandāḥ pūti dhānyā / ā tvā vatsaḥ gamet ā kumāraḥ ā dhenavaḥ sāyam āspandamānāḥ	Ты амбар, о хижина, С высокой кровлей, с чистым зерном. Да придут к тебе теленок, к (тебе) мальчик, К (тебе) коровы, стекающиеся вечером!
3	12	4	10484	content	0.611	634039_1,634040_1,634040_2	imām śālām savitā vāyuḥ indraḥ bṛhaspatiḥ ni minotu prajānan / ukṣantu udnā marutaḥ ghṛtena / bhagaḥ naḥ rājā ni kṛṣim tanotu	Да построит эту хижину Савитар, Ваю, Индра, Брихаспати, знающий наперед! Да окропят (ее) Маруты водой и жиром! Да углубит царь Бхага нашу пахоту!
3	12	5	10484	content	0.647	634041_1,634042_1,634042_2	mānasya patni śaraṇā syonā devī devebhiḥ nimitā asi agre / tṛṇam vasānā sumanāḥ asaḥ tvam / athā asmabhyam saha vīram rayim dāḥ	О хозяйка строения! Вначале Ты была построена богами как охраняющая кроткая богиня. Да будешь ты доброжелательна, одеваясь травой! А также дай ты нам богатство вместе с мужами!
3	12	6	10484	content	1.0	634043,634044	ṛtena sthūṇām adhi roha vaṃśogro virājann apa vṛṅkṣva śatrūn / mā te riṣann upasattāro gṛhāṇāṃ śāle śataṃ jīvema śaradaḥ sarvavīrāḥ	Правильно влезай на столб, стропило! Как грозный правитель отшвырни прочь врагов! Да не потерпят вреда те, кто приближается с почтением к твоим помещениям, о хижина! Да проживем мы сто осеней со всеми мужами!
3	12	7	10484	content	1.0	634045,634046	emāṃ kumāras taruṇa ā vatso jagatā saha / emām parisrutaḥ kumbha ā dadhnaḥ kalaśair aguḥ	В нее вошел маленький мальчик, В нее — теленок с движущимся (домашним скотом), В нее — переполненный кувшин С горшками кислого молока.
3	12	8	10484	content	1.0	634047,634048	pūrṇaṃ nāri pra bhara kumbham etaṃ ghṛtasya dhārām amṛtena saṃbhṛtām / imāṃ pātṝn amṛtena sam aṅgdhīṣṭāpūrtam abhi rakṣāty enām	Пронеси, о женщина, этот полный кувшин — Поток жира, смешанный с амритой! Смажь амритой этих защитников! Да охранит эту (хижину) то, что пожертвовано и даровано!
3	12	9	10484	content	1.0	634049,634050	imā āpaḥ pra bharāmy ayakṣmā yakṣmanāśanīḥ / gṛhān upa pra sīdāmy amṛtena sahāgninā	Я проношу эту воду. Лишенную якшмы, уничтожающую якшму! Я вселяюсь в помещения Вместе с бессмертным огнем.
3	13	1	10485	content	1.0	634051,634052	yad adaḥ saṃprayatīr ahāv anadatā hate / tasmād ā nadyo nāma stha tā vo nāmāni sindhavaḥ	Так как устремляясь туда (все) вместе. Вы зашумели, когда был убит дракон. Поэтому вы зоветесь (шумливыми) реками. Это ваши имена, о потоки.
3	13	2	10485	content	0.857	634053,634054	yat preṣitā varuṇenācchībham samavalgata / tad āpnod indro vo yatīs tasmād āpo anu ṣṭhana	Когда, посланные Варуной, Вы тут же быстро забурлили. То Индра настиг вас в движении. Поэтому с тех пор вы стали (зваться настигнутыми) водами.
3	13	3	10485	content	1.0	634055,634056	apakāmaṃ syandamānā avīvarata vo hi kam / indro vaḥ śaktibhir devīs tasmād vār nāma vo hitam	Вас, текущих против воли, Запрудил-таки Индра (Своими) силами, о богини. Поэтому имя вам дано; вода(-запруда).
3	13	4	10485	content	1.0	634057,634058	ekaḥ vo devo 'py atiṣṭhat syandamānā yathāvaśam / ud āniṣur mahīr iti tasmād udakam ucyate	Один бог встал вам поперек пути. Когда текли вы по своему усмотрению. (Он сказал:) «Вздохнули великие». Поэтому (вздыхающей) зовется вода.
3	13	5	10485	content	1.0	634059,634060	āpo bhadrā ghṛtam id āpa āsann agnīṣomau bibhraty āpa it tāḥ / tīvro raso madhupṛcām araṃgama ā mā prāṇena saha varcasā gamet	Воды прекрасны: ведь жиром были воды. Ведь эти воды несут Агни-и-Сому. Пусть резкий полезный вкус смешанных с медом (вод) Придет ко мне вместе с дыханием и блеском!
3	13	6	10485	content	0.95	634061,634062	ād it paśyāmy uta vā śṛṇomy ā mā ghoṣo gacchati vāṅ māsām / manye bhejāno amṛtasya tarhi hiraṇyavarṇā atṛpaṃ yadā vaḥ	Ну, конечно, я вижу, а также слышу их. Ко мне идет (их) шум, ко мне — их голос. В случае, когда я насладился вами, о золотистые, Я мню себя вкусившим амриты.
3	13	7	10485	content	1.0	634063,634064	idaṃ va āpo hṛdayam ayaṃ vatsa ṛtāvarīḥ / ihettham eta śakvarīr yatredaṃ veśayāmi vaḥ	Вот ваше сердце, о воды. Вот дитя, о праведные. Сюда вот так устремляйтесь, могучие. Куда я сейчас направляю вас.
3	14	1	10486	content	1.0	634065,634066	saṃ vo goṣṭhena suṣadā saṃ rayyā saṃ subhūtyā / aharjātasya yan nāma tenā vaḥ saṃ sṛjāmasi	С удобным хлевом, С богатством, с благополучием, С (тем), что имя рожденного днем, — Со (всем) этим мы соединяем вас.
3	14	2	10486	content	1.0	634067,634068	saṃ vaḥ sṛjatv aryamā saṃ pūṣā saṃ bṛhaspatiḥ / sam indro yo dhanaṃjayo mayi puṣyata yad vasu	Да соединит вас Арьяман, Со(единит) Пушан, со(единит) Брихаспати, Со(единит) Индра, который завоевывает добычу! Умножайте у меня (то), что благо!
3	14	3	10486	content	1.0	634069,634070	saṃjagmānā abibhyuṣīr asmin goṣṭhe karīṣiṇīḥ / bibhratīḥ somyaṃ madhv anamīvā upetana	Собравшись, ненапуганные. Богатые навозом в этом хлеве. Несущие сладость сомы. Приходите, лишенные болезней!
3	14	4	10486	content	1.0	634071,634072	ihaiva gāva etaneho śakeva puṣyata / ihaivota pra jāyadhvaṃ mayi saṃjñānam astu vaḥ	Только сюда идите, о коровы, И здесь процветайте, как (птица ?) шака! А также только здесь размножайтесь! Да будет у вас понимание со мной!
